date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:01:17	12879/12879	---MCZ	200	added ('OK')	application/javascript	etag:W/%22611a6306-5715%22	https://demos.creative-tim.com/material-dashboard-pro-bs4/assets/js/plugins/bootstrap-tagsinput.js	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/assets/js/plugins/bootstrap-tagsinput.js	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/dashboard.html?_ga=2.4979763.1219911099.1722338951-95903036.1722338951)
17:01:18	16780/16780	---M-Z	200	added ('OK')	application/javascript	etag:W/%22611a6306-418c%22	https://demos.creative-tim.com/material-dashboard-pro-bs4/assets/js/plugins/jasny-bootstrap.min.js	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/assets/js/plugins/jasny-bootstrap.min.js	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/dashboard.html?_ga=2.4979763.1219911099.1722338951-95903036.1722338951)
17:01:18	213775/213775	---M-Z	200	added ('OK')	application/javascript	etag:W/%22611a6306-3430f%22	https://demos.creative-tim.com/material-dashboard-pro-bs4/assets/js/plugins/fullcalendar.min.js	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/assets/js/plugins/fullcalendar.min.js	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/dashboard.html?_ga=2.4979763.1219911099.1722338951-95903036.1722338951)
17:01:18	202789/202789	---MCZ	200	added ('OK')	application/javascript	etag:W/%22611a6306-41c58%22	https://demos.creative-tim.com/material-dashboard-pro-bs4/assets/js/plugins/jquery-jvectormap.js	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/assets/js/plugins/jquery-jvectormap.js	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/dashboard.html?_ga=2.4979763.1219911099.1722338951-95903036.1722338951)
17:01:19	21163/21163	---M-Z	200	added ('OK')	application/javascript	etag:W/%22611a6306-52ab%22	https://demos.creative-tim.com/material-dashboard-pro-bs4/assets/js/plugins/nouislider.min.js	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/assets/js/plugins/nouislider.min.js	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/dashboard.html?_ga=2.4979763.1219911099.1722338951-95903036.1722338951)
17:01:19	238050/238050	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e2d-3a1e2%22	https://cdnjs.cloudflare.com/ajax/libs/core-js/2.4.1/core.js	C:/My%20Web%20Sites/NewSite/cdnjs.cloudflare.com/ajax/libs/core-js/2.4.1/core.js	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/dashboard.html?_ga=2.4979763.1219911099.1722338951-95903036.1722338951)
17:01:20	5091/5091	---M-Z	200	added ('OK')	application/javascript	etag:W/%22611a6306-13e3%22	https://demos.creative-tim.com/material-dashboard-pro-bs4/assets/js/plugins/arrive.min.js	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/assets/js/plugins/arrive.min.js	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/dashboard.html?_ga=2.4979763.1219911099.1722338951-95903036.1722338951)
17:01:20	19424/19424	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266a742b6-4be0%22	https://buttons.github.io/buttons.js	C:/My%20Web%20Sites/NewSite/buttons.github.io/buttons.js	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/dashboard.html?_ga=2.4979763.1219911099.1722338951-95903036.1722338951)
17:01:20	40174/40174	---M-Z	200	added ('OK')	application/javascript	etag:W/%22611a6306-9cee%22	https://demos.creative-tim.com/material-dashboard-pro-bs4/assets/js/plugins/chartist.min.js	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/assets/js/plugins/chartist.min.js	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/dashboard.html?_ga=2.4979763.1219911099.1722338951-95903036.1722338951)
17:01:21	9909/9909	---MCZ	200	added ('OK')	application/javascript	etag:W/%22611a6306-4227%22	https://demos.creative-tim.com/material-dashboard-pro-bs4/assets/js/plugins/bootstrap-notify.js	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/assets/js/plugins/bootstrap-notify.js	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/dashboard.html?_ga=2.4979763.1219911099.1722338951-95903036.1722338951)
17:01:21	27907/27907	---M-Z	200	added ('OK')	application/javascript	etag:W/%22611a6306-6d03%22	https://demos.creative-tim.com/material-dashboard-pro-bs4/assets/js/material-dashboard.min.js?v=2.2.2	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/assets/js/material-dashboard.min6c54.js	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/dashboard.html?_ga=2.4979763.1219911099.1722338951-95903036.1722338951)
17:01:21	0/0	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2030%20Jul%202024%2011:27:01%20GMT	http://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/NewSite/connect.facebook.net/en_US/fbevents.4a.delayed	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/dashboard.html?_ga=2.4979763.1219911099.1722338951-95903036.1722338951)
17:01:21	15897/15897	---MCZ	200	added ('OK')	application/javascript	etag:W/%22611a6306-633b%22	https://demos.creative-tim.com/material-dashboard-pro-bs4/assets/demo/jquery.sharrre.js	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/assets/demo/jquery.sharrre.js	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/dashboard.html?_ga=2.4979763.1219911099.1722338951-95903036.1722338951)
17:01:22	229083/229083	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2030%20Jul%202024%2011:27:01%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/NewSite/connect.facebook.net/en_US/fbevents.js	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/dashboard.html?_ga=2.4979763.1219911099.1722338951-95903036.1722338951)
17:01:22	682319/682319	---M--	200	added ('OK')	image/jpeg	etag:%22611a6306-b1226%22	https://demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/bg-pricing.jpg	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/bg-pricing.jpg	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/pages/pricing.html)
17:01:23	31396/31396	---M-Z	200	added ('OK')	text/css	etag:%225eb03d8e-7aa4%22	https://cdnjs.cloudflare.com/ajax/libs/bootstrap-rtl/3.4.0/css/bootstrap-rtl.css	C:/My%20Web%20Sites/NewSite/cdnjs.cloudflare.com/ajax/libs/bootstrap-rtl/3.4.0/css/bootstrap-rtl.css	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/pages/rtl.html)
17:01:23	49551/49551	---M--	200	added ('OK')	image/jpeg	etag:%22611a6306-12282%22	https://demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/faces/card-profile1-square.jpg	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/faces/card-profile1-square.jpg	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/pages/rtl.html)
17:01:24	514952/514952	---M--	200	added ('OK')	image/jpeg	etag:%22611a6306-85b5d%22	https://demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/login.jpg	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/login.jpg	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/pages/login.html)
17:01:24	504067/504067	---M--	200	added ('OK')	image/jpeg	etag:%22611a6306-8547a%22	https://demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/register.jpg	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/register.jpg	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/pages/register.html)
17:01:25	940857/940857	---M--	200	added ('OK')	image/jpeg	etag:%22611a6306-f5ae5%22	https://demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/lock.jpg	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/lock.jpg	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/pages/lock.html)
17:01:25	38201/38201	---M--	200	added ('OK')	image/jpeg	etag:%22611a6306-d569%22	https://demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/faces/marc.jpg	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/faces/marc.jpg	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/pages/user.html)
17:01:26	283054/283054	---M--	200	added ('OK')	image/jpeg	etag:%22611a6306-4aff9%22	https://demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/clint-mckoy.jpg	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/clint-mckoy.jpg	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/pages/error.html)
17:01:26	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22669fdbbe-4d7%22	https://demos.creative-tim.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/forms/regular.html)
17:01:27	10509/10509	---M--	200	added ('OK')	image/jpeg	etag:%22611a6306-adf6%22	https://demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/image_placeholder.jpg	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/image_placeholder.jpg	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/forms/extended.html)
17:01:27	6000/6000	---M--	200	added ('OK')	image/jpeg	etag:%22611a6306-465f%22	https://demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/placeholder.jpg	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/placeholder.jpg	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/forms/extended.html)
17:01:27	9562/9562	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Jul%202024%2011:27:07%20GMT	https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/forms/true	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/examples/forms/true	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/forms/validation.html)
17:01:28	2219/2219	---M--	200	added ('OK')	image/png	etag:%22611a6306-b30%22	https://demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/default-avatar.png	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/default-avatar.png	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/forms/wizard.html)
17:01:28	11833/11833	---M--	200	added ('OK')	image/jpeg	etag:%22611a6306-2f72%22	https://demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/product1.jpg	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/product1.jpg	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/tables/extended.html)
17:01:29	9404/9404	---M--	200	added ('OK')	image/jpeg	etag:%22611a6306-25cd%22	https://demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/product2.jpg	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/product2.jpg	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/tables/extended.html)
17:01:29	20063/20063	---M--	200	added ('OK')	image/jpeg	etag:%22611a6306-5478%22	https://demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/product3.jpg	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/assets/img/product3.jpg	(from https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/tables/extended.html)
17:01:30	9562/9562	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Jul%202024%2011:27:09%20GMT	https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/a	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/examples/a	(from https://connect.facebook.net/en_US/fbevents.js)
17:01:30	9562/9562	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Jul%202024%2011:27:10%20GMT	https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/POST	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/examples/POST	(from https://connect.facebook.net/en_US/fbevents.js)
17:01:30	9562/9562	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Jul%202024%2011:27:10%20GMT	https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/b.resolvedLink	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/examples/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
17:01:31	9562/9562	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Jul%202024%2011:27:10%20GMT	https://demos.creative-tim.com/material-dashboard-pro-bs4/examples/schema.org/	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/material-dashboard-pro-bs4/examples/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
17:01:31	5581/5581	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Jul%202024%2011:27:11%20GMT	https://demos.creative-tim.com/signals/iwl.js	C:/My%20Web%20Sites/NewSite/demos.creative-tim.com/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
